%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1635384963391282721,0,1635384963390843135,world,cf20,0.4981370270252228,-1.0867265462875366,0.009160256013274193,-0.004192915542515458,0.00742504570152272,0.038850752622515645,0.9992086404631656
1635384963391302137,0,1635384963390890139,world,cf27,1.4616591930389404,-1.094710111618042,0.008355118334293365,-0.02718724755891954,-0.012793557130425624,0.005527573786012707,0.9995332032474763
1635384963391320785,0,1635384963390897472,world,cf28,-3.0053117275238037,0.05926234647631645,0.014650119468569756,0.004095010858823065,-0.015675259500420646,0.0567341474949288,0.9982578592897149
1635384963401293109,0,1635384963400984337,world,cf33,-2.0128278732299805,0.006335671991109848,0.017488880082964897,-0.0033265986527681495,-0.019844469267126894,0.09560791684477365,0.9952156836673708
1635384963401317484,0,1635384963401006338,world,cf3,1.4926741123199463,-0.019867897033691406,0.012471445836126804,-0.004058432821578967,0.00048671183269133035,0.062311519801356165,0.9980483789549832
1635384963401375104,0,1635384963401014928,world,cf41,-1.9693547487258911,-0.9986873865127563,0.01758376881480217,-0.011366983654693031,-0.023020777403889935,0.04486327158631066,0.9986631676160322
1635384963401401224,0,1635384963401022471,world,cf47,-3.0136947631835938,-0.9343371391296387,0.009682619012892246,-0.0020894368142241027,-0.019771199197866567,0.04231688650987541,0.9989064095560645
1635384963401417148,0,1635384963401030224,world,cf17,0.49567821621894836,0.004027328919619322,0.013503444381058216,-0.014923326456119426,0.010016369489068271,0.08848974726264662,0.9959149217172798
1635384963401440615,0,1635384963401037208,world,cf20,0.4984499514102936,-1.0873438119888306,0.009796354919672012,0.005745610671654811,-0.0007388507344382289,0.03523099412504808,0.9993624062924135
1635384963401501099,0,1635384963401044332,world,cf27,1.4616652727127075,-1.094662070274353,0.008381850086152554,-0.026440562424176074,-0.013156136370382909,0.005259250705395272,0.9995499752471183
1635384963401509969,0,1635384963401051386,world,cf28,-3.0053460597991943,0.05916031077504158,0.014778314158320427,0.0032386441731167906,-0.017507632951304527,0.05322283059985982,0.9984239201237624
1635384963411173102,0,1635384963410805593,world,cf33,-2.0127878189086914,0.0062705702148377895,0.017444511875510216,-0.004010943674496884,-0.0205202287830507,0.09469103017577823,0.9952871150305228
1635384963411197826,0,1635384963410820679,world,cf3,1.4927209615707397,-0.01998521387577057,0.012528880499303341,-0.004385873340509434,-0.00024915798728361604,0.061603842278066465,0.9980910122087652
1635384963411251465,0,1635384963410827384,world,cf41,-1.969049096107483,-0.9982137084007263,0.01747487299144268,-0.009751680247567134,-0.024999124776717074,0.04053491329246597,0.99881773577421
1635384963411272767,0,1635384963410833181,world,cf47,-3.013681650161743,-0.9342978596687317,0.009679239243268967,-0.001991843566049611,-0.019458599331578785,0.04259731980596657,0.9989008278185626
1635384963411303008,0,1635384963410838838,world,cf17,0.49555811285972595,0.0038299302104860544,0.013597766868770123,-0.014936282030113114,0.009848451678334685,0.0897207076378677,0.9958062613277829
1635384963411325707,0,1635384963410844146,world,cf20,0.498455673456192,-1.0874183177947998,0.009839140810072422,0.0060778002304592614,-0.0008665225291958453,0.034181417634099154,0.9993967881535283
1635384963411347707,0,1635384963410849733,world,cf27,1.4616774320602417,-1.0947352647781372,0.00843778531998396,-0.02649579117006565,-0.012865058661600037,0.005450564189221756,0.9995512766566431
1635384963411375434,0,1635384963410855321,world,cf28,-3.0052695274353027,0.05931968241930008,0.014740893617272377,0.004452906981682148,-0.015120988599804066,0.05649618762641884,0.9982783720520332
1635384963421136137,0,1635384963420800476,world,cf33,-2.0128602981567383,0.006289277225732803,0.01745031215250492,-0.004422690267443761,-0.019516324685046178,0.09462669521163425,0.9953116805478125
1635384963421170360,0,1635384963420819404,world,cf3,1.4927172660827637,-0.020027510821819305,0.012599905021488667,-0.0019235544909588726,-7.1528769007825e-05,0.0625794539818237,0.9980381289114622
1635384963421182722,0,1635384963420825759,world,cf41,-1.9693067073822021,-0.999123215675354,0.017713172361254692,-0.019574381910520397,-0.014394997055061514,0.04475444296945542,0.9987024919700058
1635384963421204024,0,1635384963420831416,world,cf47,-3.013714075088501,-0.934299647808075,0.009693445637822151,-0.0014778484098627064,-0.020225988983969972,0.042332254942460686,0.9988977452798582
1635384963421223440,0,1635384963420837283,world,cf17,0.4956281781196594,0.00369128305464983,0.013443326577544212,-0.019041999862724875,0.012419805658645137,0.08921082916811592,0.995753271964379
1635384963421260037,0,1635384963420842661,world,cf20,0.4984360337257385,-1.087357997894287,0.0097515769302845,0.005263457441539272,0.000305088027469552,0.03541753747086242,0.999358694852132
1635384963421281618,0,1635384963420848248,world,cf27,1.4616719484329224,-1.0946054458618164,0.008354097604751587,-0.02547126117872332,-0.014473173067592241,0.004913345523566369,0.9995587032041123
1635384963421306552,0,1635384963420853766,world,cf28,-3.0053813457489014,0.05918385088443756,0.014796458184719086,0.004637741515515178,-0.015547161097029872,0.05530163683624382,0.9983378717141259
1635384963431108182,0,1635384963430797455,world,cf33,-2.012864351272583,0.006203676573932171,0.017530983313918114,-0.0038086768121271286,-0.02049513577452664,0.09427760742648678,0.9953276727432337
1635384963431133744,0,1635384963430816452,world,cf3,1.4927116632461548,-0.02008718252182007,0.01265423372387886,-0.0024861001550968214,-0.00026630618611368036,0.062033399130382354,0.998070942257796
1635384963431152392,0,1635384963430823296,world,cf41,-1.9693293571472168,-0.9986183047294617,0.017551500350236893,-0.014609003299933917,-0.01937961559848908,0.04365036222347228,0.998752048007711
1635384963431161821,0,1635384963430828884,world,cf47,-3.013714075088501,-0.9343293905258179,0.009657492861151695,-0.0015741018189403628,-0.01980268906292486,0.042480344765606796,0.9988997927810056
1635384963431199885,0,1635384963430834681,world,cf17,0.49558690190315247,0.0036673189606517553,0.013555718585848808,-0.018069150018950455,0.01298142789999737,0.09004294173393437,0.9956893375903797
1635384963431233269,0,1635384963430839989,world,cf20,0.4984421133995056,-1.087342619895935,0.009791644290089607,0.006049221612370773,-5.332979548025432e-05,0.035624114293216186,0.9993469500401957
1635384963431285930,0,1635384963430845576,world,cf27,1.4617055654525757,-1.0947399139404297,0.008361211977899075,-0.027024505406315864,-0.012340461719451289,0.005298926445285782,0.9995445515286561
1635384963431304787,0,1635384963430851303,world,cf28,-3.005370616912842,0.05909538269042969,0.014798403717577457,0.003567580843486583,-0.01731405226418678,0.053965162657042,0.9983863266193689
1635384963441071077,0,1635384963440700286,world,cf33,-2.012803077697754,0.00632277550175786,0.01743914559483528,-0.0030319857549761476,-0.019806321192554335,0.09567767131539337,0.9952106811700037
1635384963441097198,0,1635384963440722216,world,cf3,1.4927077293395996,-0.020070482045412064,0.012610540725290775,-0.002307081997578118,-0.0003342999752380393,0.06252828069250502,0.9980404699859733
1635384963441108583,0,1635384963440729969,world,cf41,-1.9694091081619263,-0.9987732172012329,0.01763172447681427,-0.013901616026110168,-0.01933049724630328,0.0448300564137762,0.9987108405289346
1635384963441131980,0,1635384963440736604,world,cf47,-3.013723850250244,-0.9342632293701172,0.009567713364958763,-0.0015507552640423186,-0.017118273670858126,0.0438176365674305,0.998891673100885
1635384963441156424,0,1635384963440743239,world,cf17,0.49553945660591125,0.003866930026561022,0.013477429747581482,-0.01755966647632047,0.011845186548185395,0.0889262646209116,0.9958129689502194
1635384963441174164,0,1635384963440750083,world,cf20,0.498434841632843,-1.087435245513916,0.009782550856471062,0.004780367017655121,-0.0006239858922743522,0.0345162339570833,0.9993925096408331
1635384963441195326,0,1635384963440756649,world,cf27,1.4616327285766602,-1.094741702079773,0.008371693082153797,-0.02707682218795404,-0.012746419021035958,0.005734797189090443,0.9995356354845695
1635384963441221238,0,1635384963440763284,world,cf28,-3.005225658416748,0.05932152271270752,0.014775737188756466,0.005812140453197753,-0.014893725016964853,0.05555145256945205,0.998327817951546
1635384963451517629,0,1635384963451129237,world,cf33,-2.012877941131592,0.006271707825362682,0.017512397840619087,-0.0022031018439213116,-0.0197358586148262,0.09614151346503673,0.9951695592288046
1635384963451543890,0,1635384963451148933,world,cf3,1.4926778078079224,-0.019975073635578156,0.012487862259149551,-0.002485876015639437,-0.0017628769003993324,0.06191530188299673,0.998076754602674
1635384963451556391,0,1635384963451155708,world,cf41,-1.9693189859390259,-0.9987663626670837,0.017664710059762,-0.011316679942603654,-0.022225665992244344,0.044741103679938,0.998687231403195
1635384963451565541,0,1635384963451161644,world,cf47,-3.013716697692871,-0.9343137741088867,0.009695001877844334,-0.001026616896561298,-0.01878306081784481,0.043030340187925585,0.9988966575714288
1635384963451576995,0,1635384963451167581,world,cf17,0.4955628514289856,0.0038371074479073286,0.013470864854753017,-0.015967740429654747,0.011693756596748905,0.09026192515126824,0.9957213828125888
1635384963451607725,0,1635384963451173168,world,cf20,0.498451292514801,-1.0873769521713257,0.009800751693546772,0.0056950987603649915,-8.494217356675152e-05,0.03584062443354236,0.9993412871862898
1635384963451628119,0,1635384963451179105,world,cf27,1.461700677871704,-1.0946978330612183,0.008250617422163486,-0.02732682609470111,-0.012246210167741316,0.004978179482106473,0.9995391401246683
1635384963451671072,0,1635384963451184971,world,cf28,-3.005483627319336,0.05884397402405739,0.014821849763393402,0.00373921057192352,-0.016906267157582654,0.05595904257728631,0.9982829168071188
1635384963461120628,0,1635384963460764015,world,cf33,-2.012901544570923,0.00625456590205431,0.017592914402484894,-0.0033750589361954946,-0.018375536113833496,0.09601113781669313,0.9952049085815696
1635384963461143257,0,1635384963460783222,world,cf3,1.49271821975708,-0.019980281591415405,0.012549067847430706,-0.004336451748766104,8.475087289260436e-05,0.061466740039151334,0.9980997083821233
1635384963461187956,0,1635384963460790066,world,cf41,-1.969301700592041,-0.998496413230896,0.01757916994392872,-0.008643022716302427,-0.026408558643899738,0.042299512665619356,0.9987184975842434
1635384963461201785,0,1635384963460796492,world,cf47,-3.0136559009552,-0.9343619346618652,0.009775861166417599,-0.0015178633861196377,-0.020260831661817788,0.04208556629271404,0.9989074030664374
1635384963461218826,0,1635384963460804733,world,cf17,0.4955292046070099,0.003899698844179511,0.013594788499176502,-0.015147717422712152,0.01131723430188082,0.09045958371541016,0.995720608694363
1635384963461237754,0,1635384963460812765,world,cf20,0.4984516203403473,-1.0873934030532837,0.009815323166549206,0.004526030231582587,-0.000148946403468172,0.03417124941047219,0.9994057327127152
1635384963461248928,0,1635384963460821216,world,cf27,1.4616775512695312,-1.0946791172027588,0.00830750446766615,-0.027164773853955475,-0.012205754334143953,0.0052865571027936415,0.9995424688008994
1635384963461326383,0,1635384963460830155,world,cf28,-3.0053153038024902,0.05925598740577698,0.014756089076399803,0.004223681478246793,-0.01651254279717127,0.0555229069676131,0.9983119268279868
1635384963471107899,0,1635384963470782156,world,cf33,-2.0128579139709473,0.006289385724812746,0.0175324659794569,-0.002620376576895527,-0.019246581430463015,0.0961796988323959,0.9951744411219299
1635384963471143029,0,1635384963470803038,world,cf3,1.49267578125,-0.01994928903877735,0.012495610862970352,-0.0034886792145650187,-0.00017135255772673916,0.062093437268282356,0.9980642287968489
1635384963471168941,0,1635384963470810232,world,cf41,-1.9693512916564941,-0.9987075328826904,0.017618238925933838,-0.010381916072935064,-0.023124080978371125,0.0445334593379257,0.9986862689037822
1635384963471187589,0,1635384963470816308,world,cf47,-3.0137369632720947,-0.9343616962432861,0.009629396721720695,-0.003006793233875109,-0.019432925598751045,0.04188117208693139,0.9989290705659472
1635384963471205398,0,1635384963470822385,world,cf17,0.49559181928634644,0.003840443678200245,0.013468104414641857,-0.016220662332339042,0.012034951404629138,0.09020295510887363,0.9957185731660402
1635384963471224605,0,1635384963470829578,world,cf20,0.4984744191169739,-1.0874487161636353,0.009842071682214737,0.005544610405837176,-0.000667692696118874,0.0345024956049029,0.9993890079838504
1635384963471244300,0,1635384963470836004,world,cf27,1.4616841077804565,-1.0947991609573364,0.008332307450473309,-0.02766107614169466,-0.012203155229325005,0.005581193203718659,0.9995272873471515
1635384963471272866,0,1635384963470883636,world,cf28,-3.0054261684417725,0.059100158512592316,0.014723638072609901,0.0034336474147443783,-0.01656264106265056,0.05562285094228287,0.9983085632406012
1635384963481165081,0,1635384963480814614,world,cf33,-2.0128026008605957,0.0062994686886668205,0.017491400241851807,-0.003157074626610265,-0.01972031487492928,0.09550055348965701,0.9952290120088968
1635384963481186942,0,1635384963480835636,world,cf3,1.4927066564559937,-0.01997203379869461,0.012507974170148373,-0.0031658037347068414,-0.0005364020276625871,0.062061471472991285,0.9980671639314587
1635384963481231571,0,1635384963480842900,world,cf41,-1.9692741632461548,-0.9986109733581543,0.01754823885858059,-0.011662111323935744,-0.02233836557340384,0.04457843936475806,0.9986880170137117
1635384963481258739,0,1635384963480849185,world,cf47,-3.0136983394622803,-0.9343750476837158,0.009687632322311401,-0.0022233432402181744,-0.019507621334086737,0.04278779925419498,0.9988912421728928
1635384963481294079,0,1635384963480855541,world,cf17,0.49558258056640625,0.003786282381042838,0.013547937385737896,-0.015758633122783017,0.011346848328170948,0.08943916578683861,0.9958029675284531
1635384963481311540,0,1635384963480861548,world,cf20,0.49840593338012695,-1.0873841047286987,0.009754559956490993,0.004658098264840145,0.0004318027868933154,0.03461383977856658,0.9993898127170859
1635384963481325159,0,1635384963480867833,world,cf27,1.461670994758606,-1.0947552919387817,0.008339177817106247,-0.026907139059592074,-0.012401367783404605,0.0054974263691916665,0.9995458920169917
1635384963481347718,0,1635384963480873770,world,cf28,-3.0053601264953613,0.05907677486538887,0.014809356071054935,0.003181017805185502,-0.017037461130741963,0.05390587250649274,0.9983955944179919
1635384963491138662,0,1635384963490913561,world,cf33,-2.0128283500671387,0.006200655363500118,0.017467815428972244,-0.004629180627977994,-0.019890240729102338,0.09455056205293878,0.9953105747584144
1635384963491153748,0,1635384963490934305,world,cf3,1.4926879405975342,-0.020072532817721367,0.012633797712624073,-0.002278255358676133,-0.0001622056194650466,0.06222302630343877,0.9980596566535986
1635384963491161850,0,1635384963490941149,world,cf41,-1.9695316553115845,-0.9993720054626465,0.017749745398759842,-0.01983562300719296,-0.01458163654480545,0.047420792343791,0.9985715759969731
1635384963491168904,0,1635384963490988921,world,cf47,-3.0137224197387695,-0.934333324432373,0.009629960171878338,-0.0023200988926577225,-0.019242601213197562,0.04287524091789969,0.9988924132036994
1635384963491199495,0,1635384963490995207,world,cf17,0.4956117272377014,0.00367226405069232,0.013399219140410423,-0.019002824695605252,0.01227188089289783,0.08968943948595011,0.99571285923083
1635384963491231552,0,1635384963490999118,world,cf20,0.49844858050346375,-1.0874743461608887,0.009840562008321285,0.005669181112860082,-0.0012314660441882538,0.03405047879687768,0.9994032763457377
1635384963491301883,0,1635384963491007010,world,cf27,1.461692214012146,-1.094643473625183,0.008335371501743793,-0.026540788725588016,-0.012682722349141525,0.004650912859587924,0.9995564536819372
1635384963491323185,0,1635384963491015182,world,cf28,-3.005319356918335,0.0593295581638813,0.014738358557224274,0.005014443809070904,-0.016330588736056677,0.05619457407810152,0.9982736784414383
1635384963500760589,0,1635384963500453913,world,cf33,-2.0128517150878906,0.006273794919252396,0.017470456659793854,-0.004045634419928442,-0.01954615807763087,0.09428728114196987,0.9953449096476054
1635384963500776164,0,1635384963500473329,world,cf3,1.4927078485488892,-0.020052973181009293,0.012599545530974865,-0.0016570789315146506,-0.000554131387978284,0.06212165420119305,0.9980670554161815
1635384963500784894,0,1635384963500479614,world,cf41,-1.9694981575012207,-0.9992309808731079,0.017724737524986267,-0.019506504203921488,-0.013648619486791068,0.048033776257042075,0.9985619499151446
1635384963500812132,0,1635384963500485411,world,cf47,-3.01373553276062,-0.9343123435974121,0.009634203277528286,-0.0016816735306538879,-0.019277989375128077,0.042762904274065636,0.9988978251642336
1635384963500858857,0,1635384963500491278,world,cf17,0.49549031257629395,0.003717042040079832,0.013650464825332165,-0.016493970639449365,0.01345184826979597,0.08971997410944647,0.9957395859141444
1635384963500877644,0,1635384963500496446,world,cf20,0.49843108654022217,-1.0874106884002686,0.009752236306667328,0.00549409576202144,-0.0002981194654304681,0.0350305581396832,0.9993710952558936
1635384963500888330,0,1635384963500502104,world,cf27,1.4616944789886475,-1.0947020053863525,0.008356660604476929,-0.026267812423266843,-0.013111992190812626,0.004997809097867813,0.9995564514300858
1635384963500934705,0,1635384963500507412,world,cf28,-3.0052802562713623,0.05935029685497284,0.014711201190948486,0.005580241339693112,-0.015237435735237021,0.05638030557513098,0.9982774877768507
1635384963510971284,0,1635384963510639953,world,cf33,-2.012864828109741,0.0062810443341732025,0.01747666485607624,-0.004045536842286035,-0.019070160118442377,0.09533289312130158,0.9952545413681051
1635384963510987068,0,1635384963510657973,world,cf3,1.4926759004592896,-0.02005481719970703,0.012698129750788212,-0.0014942588483517585,-0.0013065587030307196,0.06236481182702117,0.9980514467404122
1635384963511004599,0,1635384963510664189,world,cf41,-1.9695111513137817,-0.999252438545227,0.017752956598997116,-0.02010564400826682,-0.013337858558851475,0.04888968739271678,0.9985127255447069
1635384963511062707,0,1635384963510669636,world,cf47,-3.013723373413086,-0.9343453049659729,0.009693789295852184,-0.0012438878559703865,-0.020260088757368167,0.04236526915178272,0.9988959733206668
1635384963511089946,0,1635384963510675014,world,cf17,0.4955873489379883,0.0036769742146134377,0.013529736548662186,-0.01776301801152029,0.012547323058845185,0.08955546912781324,0.9957443737347837
1635384963511155667,0,1635384963510679973,world,cf20,0.4984634816646576,-1.087418794631958,0.009820918552577496,0.005080002524876448,-0.0009579272320250392,0.034390409661596066,0.999395104887488
1635384963511183534,0,1635384963510685281,world,cf27,1.4616787433624268,-1.0946619510650635,0.008310208097100258,-0.02685649087010154,-0.012664850578605792,0.0051971822063501495,0.9995455566181461
1635384963511199039,0,1635384963510690309,world,cf28,-3.0053534507751465,0.05911538377404213,0.014827355742454529,0.003817971966109322,-0.017241138682570597,0.05371421487590113,0.9984001949855879
1635384963520879912,0,1635384963520538594,world,cf33,-2.012794017791748,0.006153255235403776,0.017582910135388374,-0.003507156263561277,-0.021283928946344354,0.0936485557168785,0.9953716101214122
1635384963520894579,0,1635384963520557452,world,cf3,1.4927030801773071,-0.019981317222118378,0.012568455189466476,-0.003977662968590743,-0.0007404589135835979,0.061676950578936546,0.9980879639015736
1635384963520912249,0,1635384963520563737,world,cf41,-1.9691654443740845,-0.9986044764518738,0.017604969441890717,-0.012485534954731729,-0.0220691562948523,0.042080570250601454,0.9987924155522567
1635384963520928592,0,1635384963520569185,world,cf47,-3.01366925239563,-0.9341704845428467,0.009633020497858524,-0.0017600066893980334,-0.017664168431263314,0.042645209506260065,0.9989325631073663
1635384963520939138,0,1635384963520575052,world,cf17,0.4956802427768707,0.0039043701253831387,0.013394099660217762,-0.01756771459598385,0.010366491926029588,0.0882048751853577,0.9958934738427384
1635384963521022320,0,1635384963520580011,world,cf20,0.4984600841999054,-1.0873777866363525,0.009856137447059155,0.0053484543468900435,-0.0004380707492316302,0.034409058103973926,0.9993934254589206
1635384963521056543,0,1635384963520585249,world,cf27,1.4616669416427612,-1.0946964025497437,0.00842337217181921,-0.02680523921347168,-0.012753446783979935,0.005158374631586472,0.9995460069036327
1635384963521105991,0,1635384963520590487,world,cf28,-3.0052785873413086,0.05928755924105644,0.014753966592252254,0.004892133723458429,-0.015271605246772594,0.0560028562335382,0.998301820690769
1635384963530851887,0,1635384963530511268,world,cf33,-2.0129151344299316,0.0062647126615047455,0.017566513270139694,-0.0034192397187671193,-0.018478914805023738,0.09591986088265418,0.9952116452270977
1635384963530878497,0,1635384963530527820,world,cf3,1.4926807880401611,-0.01993025280535221,0.012550128623843193,-0.0037813571274064616,-0.0002991974031180117,0.06202689996532006,0.998067270027367
1635384963530898123,0,1635384963530533687,world,cf41,-1.9693487882614136,-0.9988060593605042,0.017687488347291946,-0.010714333534704388,-0.023203611439447224,0.04446302739424787,0.9986840514737445
1635384963530915164,0,1635384963530538855,world,cf47,-3.013667583465576,-0.9342558979988098,0.009745231829583645,-0.0014385683822050331,-0.0204090350758625,0.04163353249317637,0.9989234459058519
1635384963530955603,0,1635384963530558411,world,cf17,0.49554988741874695,0.0038919872604310513,0.013562474399805069,-0.015368487391872434,0.010841705628920553,0.0902454835791128,0.9957419443349336
1635384963530970549,0,1635384963530566932,world,cf20,0.4984546899795532,-1.0874980688095093,0.009868022985756397,0.004575980420128465,0.0003353255203543809,0.034657743271786716,0.9993887075564227
1635384963531009800,0,1635384963530572659,world,cf27,1.4616763591766357,-1.0946435928344727,0.008341141045093536,-0.026843069501371667,-0.013372278961662048,0.004961809213689211,0.9995378993437132
1635384963531036200,0,1635384963530577617,world,cf28,-3.0052385330200195,0.059375546872615814,0.014760318212211132,0.005307741422840932,-0.0159049237800707,0.05532605904011406,0.9983275456840947
1635384963540686832,0,1635384963540383159,world,cf33,-2.012897491455078,0.006263119168579578,0.017549457028508186,-0.0039479648944707214,-0.017831064873738534,0.09593536765604178,0.9952200118221903
1635384963540701150,0,1635384963540398175,world,cf3,1.4927127361297607,-0.019918281584978104,0.012523593381047249,-0.0045354423055969035,0.00045349545835967107,0.06182243049086989,0.9980767561631537
1635384963540714908,0,1635384963540403902,world,cf41,-1.9692786931991577,-0.9986835718154907,0.01761815883219242,-0.01083105359137886,-0.02418600258771507,0.04348504260158644,0.9987025466207974
1635384963540735582,0,1635384963540409070,world,cf47,-3.01364803314209,-0.9342862963676453,0.009655564092099667,-0.002150819922248484,-0.019619942190667615,0.04173322496428907,0.998933816514476
1635384963540791036,0,1635384963540414169,world,cf17,0.4955804944038391,0.0038328059017658234,0.013466344214975834,-0.0162241480189579,0.012155126049008131,0.09015350192155784,0.995721535381791
1635384963540811640,0,1635384963540418918,world,cf20,0.49846068024635315,-1.0873557329177856,0.009846113622188568,0.005923767198785662,-0.00033739035066522176,0.03552207404888874,0.9993512782826623
1635384963540822954,0,1635384963540424086,world,cf27,1.4616860151290894,-1.0945888757705688,0.008333219215273857,-0.025837137518174586,-0.013739610668174043,0.004596395611183035,0.9995611730009022
1635384963540849354,0,1635384963540429394,world,cf28,-3.005340576171875,0.05920671299099922,0.01471938006579876,0.004115962439034651,-0.01688645041449331,0.05585028624909393,0.9982878603746985
