%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1634956464639505562,0,1634956464639142663,world,cf33,-2.009558916091919,-0.053178008645772934,0.019899653270840645,0.0006999499636584428,-0.01443013339906093,0.02885227791320237,0.9994792781140353
1634956464639554451,0,1634956464639167247,world,cf3,1.482761025428772,0.0208763275295496,0.016969606280326843,-0.00422753953784063,-0.011889459602980828,0.08402730551183228,0.9963835509422194
1634956464639596077,0,1634956464639176047,world,cf41,-1.9890599250793457,-1.0103850364685059,0.01864228956401348,-0.020417422260521973,-0.0041158311480896425,0.046211503908555836,0.9987145166205933
1634956464639614096,0,1634956464639183590,world,cf47,-2.9538378715515137,-1.024552822113037,0.009563072584569454,-0.015758379119310835,0.0011187333636482107,0.1010435640230406,0.9947565632317863
1634956464639627297,0,1634956464639191692,world,cf17,0.4948767125606537,0.025591682642698288,0.015703199431300163,-0.014979121599059403,-0.006698528915163759,0.05797028666883021,0.998183450819551
1634956464639655722,0,1634956464639199095,world,cf20,0.5074795484542847,-1.0168569087982178,0.013366288505494595,0.003817101204768626,-0.015259177275095267,0.028016620973512322,0.99948369481273
1634956464639671297,0,1634956464639206079,world,cf27,1.4856418371200562,-1.0227237939834595,0.012545102275907993,0.006030065324994382,-0.01643914130167888,0.07155152234447706,0.997283195785243
1634956464639710269,0,1634956464639212924,world,cf28,-3.0097556114196777,0.0029553163331001997,0.015397843904793262,-0.008491161511273172,-0.004796936773382476,0.03351684006195593,0.9993905698004374
1634956464649213468,0,1634956464648894709,world,cf33,-2.009599208831787,-0.053173232823610306,0.0199058149009943,0.0011335878920046476,-0.014829768565627547,0.028941308623606703,0.999470456590856
1634956464649242662,0,1634956464648915801,world,cf3,1.482805609703064,0.020949210971593857,0.017002079635858536,-0.0035887225440499764,-0.012366333945188273,0.0832160411165725,0.9964483355177742
1634956464649261240,0,1634956464648923274,world,cf41,-1.9891268014907837,-1.0105152130126953,0.018666544929146767,-0.020943851843556856,-0.0038015157374856464,0.04706210948632555,0.9986651397734628
1634956464649294275,0,1634956464648930049,world,cf47,-2.9538803100585938,-1.0245147943496704,0.009545240551233292,-0.0164380820462749,0.0020192358870968425,0.10124648476795758,0.9947235100605615
1634956464649314878,0,1634956464648936893,world,cf17,0.49482443928718567,0.025602294132113457,0.01565653085708618,-0.015353536444797963,-0.006502512931987637,0.05873945808856856,0.998134090344413
1634956464649338066,0,1634956464648943179,world,cf20,0.507521390914917,-1.017012357711792,0.01348892878741026,0.004210311438805787,-0.015799071583550383,0.027152024112870543,0.9994975888921694
1634956464649349520,0,1634956464648949465,world,cf27,1.4855854511260986,-1.02272629737854,0.012525700964033604,0.0069454338759963995,-0.017759458708579978,0.07158826136515777,0.9972519658588627
1634956464649359368,0,1634956464648955890,world,cf28,-3.0097453594207764,0.003034558380022645,0.015408908016979694,-0.008558751331495383,-0.004981453674592352,0.03346731610551851,0.999390750231173
1634956464659642353,0,1634956464659185865,world,cf33,-2.009587526321411,-0.053135279566049576,0.019963260740041733,0.0007703849678503517,-0.014500809799430863,0.02873796217860585,0.999481496853235
1634956464659676366,0,1634956464659210729,world,cf3,1.482790470123291,0.020862940698862076,0.016996730118989944,-0.0037235615448438725,-0.012176851787461853,0.08405168385912659,0.9963800348312953
1634956464659700601,0,1634956464659219390,world,cf41,-1.989120364189148,-1.0104812383651733,0.018727509304881096,-0.019984047597335002,-0.0037830899903813497,0.046877230832964745,0.9986935722738908
1634956464659718481,0,1634956464659227212,world,cf47,-2.953890085220337,-1.0246213674545288,0.00960003212094307,-0.016448082054100956,0.0021423080016832094,0.10164300137130992,0.9946826485796358
1634956464659738665,0,1634956464659234894,world,cf17,0.49487873911857605,0.0255941990762949,0.01567169465124607,-0.01498425692838032,-0.006678926029440953,0.05835075818879329,0.998161336162742
1634956464659772329,0,1634956464659242088,world,cf20,0.5075694918632507,-1.016882300376892,0.0133436918258667,0.0013115942879892888,-0.014024221518909105,0.02739515190828114,0.9995254406882971
1634956464659810603,0,1634956464659249212,world,cf27,1.4855997562408447,-1.022616982460022,0.012523775920271873,0.00724942699453347,-0.017866382292879616,0.07088263300120905,0.9972982956622515
1634956464659821079,0,1634956464659256266,world,cf28,-3.0097615718841553,0.003032427979633212,0.015417673625051975,-0.008139942729856088,-0.00479444812323198,0.0336051879545101,0.9993905372486226
1634956464669516273,0,1634956464669189133,world,cf33,-2.0095932483673096,-0.05317698046565056,0.019933626055717468,0.000616413480314462,-0.014588712652698213,0.02911558921199469,0.9994693952104771
1634956464669544140,0,1634956464669212949,world,cf3,1.482791781425476,0.020915573462843895,0.01697096787393093,-0.003752240799484771,-0.012036091105459388,0.08379721912187454,0.9964030706834079
1634956464669568306,0,1634956464669221470,world,cf41,-1.989159107208252,-1.0105478763580322,0.018719689920544624,-0.01973900929391331,-0.003990129538163215,0.047514348870665524,0.9986675307777659
1634956464669585557,0,1634956464669228943,world,cf47,-2.9539005756378174,-1.0246410369873047,0.009593796916306019,-0.016638800982207286,0.0020786196127886734,0.10155267561615068,0.9946888376359618
1634956464669599316,0,1634956464669236765,world,cf17,0.49502137303352356,0.025735601782798767,0.015777459368109703,-0.01368158043160672,-0.006488666926164116,0.055842493215364934,0.9983247605413313
